left_no,cyl_sys_id,legacy_name,legacy_type,new_product_code,cost_type,in_orion_scope,final_metric,final_status,cause_layer,cause_note,legacy_final,new_final,rm_rate_L,rm_rate_N,rm_landed_L,rm_landed_N,waste_L,waste_N,rm_norm_L,rm_norm_N,fixed_total_L,fixed_total_N,cap_pack_L,cap_pack_N,oil_L,oil_N,mb_cost_L,mb_cost_N,legacy_modified
5290,2023082562884,PTY 150/48/RND/DSD/NI/DH/N/1/Z,PTY,CSTPTY2606000523,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.8591,0.34458431164328085,1.5228,0,1.5228,0,.01,0.01,1.01,1.01,.2918,0.29468109082713545,.0139,0.009040034438226431,.0332,0.037114,,,2026-09-06
5291,2023082562885,PTY 150/48/RND/DSD/NI/DH/N/1/Z,PTY,CSTPTY2606000524,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.8697,0.34458431164328085,1.533,0,1.533,0,.01,0.01,1.01,1.01,.2918,0.29468109082713545,.0139,0.009040034438226431,.0332,0.037114,,,2026-09-06
5292,2023082562886,PTY 150/48/RND/DSD/NI/DH/N/1/Z,PTY,CSTPTY2606000525,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.8707,0.34458431164328085,1.534,0,1.534,0,.01,0.01,1.01,1.01,.2918,0.29468109082713545,.0139,0.009040034438226431,.0332,0.037114,,,2026-09-06
5293,2023082562887,PTY 150/48/RND/DSD/NI/DH/N/1/Z,PTY,CSTPTY2606000526,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.8636,0.34458431164328085,1.5271,0,1.5271,0,.01,0.01,1.01,1.01,.2918,0.29468109082713545,.0139,0.009040034438226431,.0332,0.037114,,,2026-09-06
5294,2023082563036,PTY 150/48/RND/OSD/SIM/DH/N/2/SZ,PTY,CSTPTY2606000899,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.9123,0.36750219352177244,1.5248,0,1.5248,0,.012,0.012,1.012,1.012,.2968,0.2931136382163528,.0136,0.010564139417894356,.0272,0.030366,,,2026-09-06
5295,2023082563185,PTY 480/216/TBL/DBR/NI/DH/N/1/S,PTY,CSTPTY2606003592,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.6592,0.21881649542018922,1.4704,0,1.4704,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0189,0.015364583333333336,.0451,0.05061,,,2026-09-06
5296,2023082563188,PTY 75/36/RND/DBR/NI/DH/N/1/Z,PTY,CSTPTY2606005087,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.8049,0.9489137268357424,1.8106,0,1.8106,0,.007,0.007,1.007,1.007,.894,0.8878086419753086,.0281,0.015061238000662034,.0331,0.037114,,,2026-09-06
5297,2023082563189,PTY 75/36/RND/DBR/NI/DH/N/1/Z,PTY,CSTPTY2606005086,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.8015,0.9489137268357424,1.8073,0,1.8073,0,.007,0.007,1.007,1.007,.894,0.8878086419753086,.0281,0.015061238000662034,.0331,0.037114,,,2026-09-06
5298,2023082563640,PTY 480/216/TBL/DBR/NI/DH/N/1/S,PTY,CSTPTY2606003591,SELLING,Y,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.9068,0.21881649542018922,1.7125,0,1.7125,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0189,0.015364583333333336,.0451,0.05061,,,2026-09-06
5299,2023082563789,PTY 480/216/TBL/DBR/NI/DH/N/1/S,PTY,CSTPTY2606003590,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7807,0.21881649542018922,1.5892,0,1.5892,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0189,0.015364583333333336,.0451,0.05061,,,2026-09-06
53,20201000071,TTY 480/288-120/TBL/DBR/NI/ACDH/SN/1/S,TTY,CSTTTY2606000014,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.0377,0.11699771064270269,1.8828,0,1.8828,0,.002,0.002,1.002,1.002,.101,0.10070477843915344,.019,0.01501996007984032,0,0,,,2026-09-06
530,20210900668,PTY 150/48/RND/BSD/NI/DH/N/1/Z,PTY,CSTPTY2606002861,SELLING,Y,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.8966,0.382720451004749,1.5342,0,1.5342,0,.007,0.007,1.007,1.007,.2857,0.2885097590820645,.0136,0.008689175769612712,.0451,0.05061,,,2026-09-06
5300,2023082563791,PTY 480/216/TBL/DBR/HIM/DH/N/1/S,PTY,CSTPTY2606004291,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.0389,0.2828881985451892,1.7668,0,1.7668,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0158,0.010833333333333335,.0451,0.05061,,,2026-09-06
5301,2023082563952,PTY 480/216/TBL/DBR/NI/DH/N/1/S,PTY,CSTPTY2606003589,SELLING,Y,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.6831,0.21881649542018922,1.4938,0,1.4938,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0189,0.015364583333333336,.0451,0.05061,,,2026-09-06
5302,2023082564249,PTY 480/216/TBL/DBR/NI/DH/N/1/S,PTY,CSTPTY2606003588,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7748,0.21881649542018922,1.5834,0,1.5834,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0189,0.015364583333333336,.0451,0.05061,,,2026-09-06
5303,2023082564256,PTY 480/216/TBL/DBR/NI/DH/N/1/S,PTY,CSTPTY2606003587,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.688,0.21881649542018922,1.4986,0,1.4986,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0189,0.015364583333333336,.0451,0.05061,,,2026-09-06
5304,2023082564411,PTY 480/216/TBL/DBR/NI/DH/N/1/S,PTY,CSTPTY2606003586,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7139,0.21881649542018922,1.5239,0,1.5239,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0189,0.015364583333333336,.0451,0.05061,,,2026-09-06
5305,2023082564412,PTY 480/216/TBL/DBR/NI/DH/N/1/S,PTY,CSTPTY2606003585,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7204,0.21881649542018922,1.5303,0,1.5303,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0189,0.015364583333333336,.0451,0.05061,,,2026-09-06
5306,2023082564413,PTY 150/48/RND/OSD/NI/DH/N/1/Z,PTY,CSTPTY2606000893,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.8978,0.345672416811243,1.5429,0,1.5429,0,.01,0.01,1.01,1.01,.2934,0.2962653977670663,.0138,0.009040034438226431,.0332,0.037114,,,2026-09-06
5307,2023082564414,PTY 150/48/RND/DSD/NI/DH/N/1/Z,PTY,CSTPTY2606000527,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.0584,0.34458431164328085,1.7152,0,1.7152,0,.01,0.01,1.01,1.01,.2918,0.29468109082713545,.0139,0.009040034438226431,.0332,0.037114,,,2026-09-06
5308,2023082564711,PTY 480/216/TBL/DBR/NI/DH/N/1/S,PTY,CSTPTY2606003584,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.8065,0.21881649542018922,1.6144,0,1.6144,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0189,0.015364583333333336,.0451,0.05061,,,2026-09-06
5309,2023082565156,PTY 480/216/TBL/DBR/NI/DH/N/1/S,PTY,CSTPTY2606003583,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7709,0.21881649542018922,1.5797,0,1.5797,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0189,0.015364583333333336,.0451,0.05061,,,2026-09-06
531,20210900669,PTY 150/48/RND/BSD/NI/DH/N/2/SZ,PTY,CSTPTY2606001633,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.9142,0.40050294489504845,1.5342,0,1.5342,0,.006,0.006,1.006,1.006,.2988,0.3068463048301757,.0131,0.00927766732935719,.0451,0.05061,,,2026-09-06
5310,2023082565157,PTY 480/216/TBL/DBR/NI/DH/N/1/S,PTY,CSTPTY2606003582,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7842,0.21881649542018922,1.5927,0,1.5927,0,.008,0.008,1.008,1.008,.152,0.15078271772678475,.0189,0.015364583333333336,.0451,0.05061,,,2026-09-06
5311,2023082971325,PTY 150/144/RND/RSD/LIM/DH/N/1/Z,PTY,CSTPTY2606006373,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.0228,0.40996832891269963,1.5974,0,1.5974,0,.006,0.006,1.006,1.006,.3259,0.3346713205351949,.0134,0.009923070274008126,.033,0.037114,,,2026-09-06
5312,2023082971326,TTY 150/144-100/RND/RSD/SIM/DH/N/1/Z,TTY,CSTTTY2606000406,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.2892,0.2228759733069135,2.0291,0,2.0291,0,.002,0.002,1.002,1.002,.2029,0.20658803644914756,.019,0.013972055888223554,0,0,,,2026-09-06
5313,2023083074278,TTS 1500/480-140/TBL/SPBR/LIM/SPSH/T3/1/S,SUPERBA,CSTTTS2606000144,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.3469,0.629101128047327,1.7805,0,1.7805,0,.005,0.005,1.005,1.005,.2073,0.21771334938469772,.0309,0.02725502920181701,.038,0.38006999999999996,.08,0,2026-09-06
5314,2023083074279,TTS 1500/480-140/TBL/SPBR/LIM/SPSH/T3/1/S,SUPERBA,CSTTTS2606000143,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.3469,0.629101128047327,1.7805,0,1.7805,0,.005,0.005,1.005,1.005,.2073,0.21771334938469772,.0309,0.02725502920181701,.038,0.38006999999999996,.08,0,2026-09-06
5315,2023083074280,TTS 2400/768-140/RND/SPSD/NI/SPSH/T3/1/S,SUPERBA,CSTTTS2606000115,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.1691,0.2210067018395115,1.713,0,1.713,0,.005,0.005,1.005,1.005,.1788,0.18990173704450417,.0306,0.029677698464200746,,,.08,0,2026-09-06
5316,2023083074281,PTY 150/48/RND/DSD/NI/DH/N/1/Z,PTY,CSTPTY2606000528,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.8739,0.34458431164328085,1.537,0,1.537,0,.01,0.01,1.01,1.01,.2918,0.29468109082713545,.0139,0.009040034438226431,.0332,0.037114,,,2026-09-06
5317,2023083175146,PTY 300/96/TBL/DBR/NI/ACDH/PP/2/SZ,PTY,CSTPTY2606006338,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7572,0.26631808010989827,1.4695,0,1.4695,0,.007,0.007,1.007,1.007,.1955,0.19422162804515747,.0481,0.037537239324726926,.0286,0.032053,,,2026-09-06
5318,2023083175147,PTY 300/96/TBL/DBR/NI/ACDH/PP/2/SZ,PTY,CSTPTY2606006337,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7439,0.26631808010989827,1.4566,0,1.4566,0,.007,0.007,1.007,1.007,.1955,0.19422162804515747,.0481,0.037537239324726926,.0286,0.032053,,,2026-09-06
5319,2023083175148,PTY 3600/1152/TBL/DBR/SIM/ACDH/T5/1/Z,PLY,CSTPTY2606002674,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.9092,0.07139777610408844,1.7572,0,1.7572,0,.004,0.004,1.004,1.004,.0096,0.009562185642432556,.0364,0.03137450199203187,0,0,,,2026-09-06
532,20210900670,PTY 150/48/RND/BSD/NI/DH/SN/1/Z,PTY,CSTPTY2606001987,SELLING,Y,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.944,0.4450330771724076,1.5342,0,1.5342,0,.007,0.007,1.007,1.007,.3289,0.34183006535947713,.0215,0.01688182720953327,.0451,0.05061,,,2026-09-06
5320,2023083175149,PTY 3600/1152/TBL/DBR/SIM/ACDH/T5/1/Z,PLY,CSTPTY2606002673,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.8956,0.07139777610408844,1.7439,0,1.7439,0,.004,0.004,1.004,1.004,.0096,0.009562185642432556,.0364,0.03137450199203187,0,0,,,2026-09-06
5321,2023083175373,PTY 300/96/RND/DSD/SIM/DH/N/1/Z,PTY,CSTPTY2606001124,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.6855,0.2612596660501707,1.4268,0,1.4268,0,.007,0.007,1.007,1.007,.1937,0.18093926127214172,.0139,0.010363816917938074,.0331,0.037114,,,2026-09-06
5322,2023083175522,PTY 300/96/RND/DSD/SIM/DH/N/1/Z,PTY,CSTPTY2606001125,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7758,0.2612596660501707,1.5143,0,1.5143,0,.007,0.007,1.007,1.007,.1937,0.18093926127214172,.0139,0.010363816917938074,.0331,0.037114,,,2026-09-06
5323,2023083175819,PTY 150/48/RND/DSD/LIM/DH/N/2/SZ,PTY,CSTPTY2606001643,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.8654,0.38057119141542833,1.5022,0,1.5022,0,.007,0.007,1.007,1.007,.296,0.3052054154995331,.014,0.010111040895549341,0,0.037114,,,2026-09-06
5324,2023083176134,PTY 150/48/RND/DSD/LIM/DH/N/1/Z,PTY,CSTPTY2606001764,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.9559,0.369263742316783,1.5919,0,1.5919,0,.01,0.01,1.01,1.01,.2918,0.29468109082713545,.0145,0.009450945094509453,.0332,0.037114,,,2026-09-06
5325,2023083176667,PTY 160/48/RND/DSD/HIM/LTDH/N/1/Z,PTY,CSTPTY2606001329,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.0006,0.3992158475812297,1.5849,0,1.5849,0,.007,0.007,1.007,1.007,.2832,0.28613007703081234,.0133,0.008689175769612712,.0286,0.032053,,,2026-09-06
5326,2023083177038,PTY 300/144/RND/DBR/NI/DH/N/1/Z,PTY,CSTPTY2606003295,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.9236,0.27158212177588165,1.6124,0,1.6124,0,.02,0.02,1.02,1.02,.2342,0.2296056832694764,.0186,0.010741687979539645,.0259,0.028679,,,2026-09-06
5327,2023083177411,TTS 1500/480-140/RND/SPSD/LIM/SPSH/T3/1/S/LIZA-A,SUPERBA,CSTTTS2606000442,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.3217,0.629101128047327,1.7791,0,1.7791,0,.005,0.005,1.005,1.005,.2042,0.21771334938469772,.0315,0.02725502920181701,.038,0.38006999999999996,.08,0,2026-09-06
5328,2023083177412,TTS 1500/480-140/RND/SPSD/LIM/SPSH/T3/1/S/LIZA-A,SUPERBA,CSTTTS2606000441,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.3217,0.629101128047327,1.7791,0,1.7791,0,.005,0.005,1.005,1.005,.2042,0.21771334938469772,.0315,0.02725502920181701,.038,0.38006999999999996,.08,0,2026-09-06
5329,2023083177413,TTS 1500/480-140/RND/SPSD/LIM/SPSH/T3/1/S/LIZA-A,SUPERBA,CSTTTS2606000440,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.3217,0.629101128047327,1.7791,0,1.7791,0,.005,0.005,1.005,1.005,.2042,0.21771334938469772,.0315,0.02725502920181701,.038,0.38006999999999996,.08,0,2026-09-06
533,20210900671,PTY 150/48/RND/BSD/NI/LTDH/SN/1/Z,PTY,CSTPTY2606003814,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.9668,0.45787367767259896,1.5342,0,1.5342,0,.007,0.007,1.007,1.007,.3426,0.3560729847494553,.0215,0.01688182720953327,.0451,0.05061,,,2026-09-06
5330,2023083177414,PTY 300/96/TBL/DBR/HIM/LTDH/N/1/Z,PTY,CSTPTY2606003192,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.8487,0.29836992611628105,1.5641,0,1.5641,0,.007,0.007,1.007,1.007,.1871,0.18577720943449838,.0125,0.009731876861966238,.0286,0.032053,,,2026-09-06
5331,2023083177945,PTY 190/288/RND/DBR/LIM/DH/N/1/S,PTY,CSTPTY2606003635,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.4196,0.4547153950582053,1.9485,0,1.9485,0,.01,0.01,1.01,1.01,.3726,0.368895557607469,.0165,0.0069306930693069325,.0452,0.05061,,,2026-09-06
5332,2023083177946,PTY 300/96/RND/BSD/IM/DH/N/2/SZ,PTY,CSTPTY2606003634,SELLING,Y,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7027,0.31456352415288624,1.3955,0,1.3955,0,.006,0.006,1.006,1.006,.1988,0.1992091193661874,.0137,0.010880173504427978,.033,0.037114,,,2026-09-06
5333,2023083178687,TCY 2660/4032-120/RND/DBR/LIM/DH/N/1/Z,TTY,CSTTCY2606000081,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.6426,0.07071040883458646,2.5275,0,2.5275,0,.008,0.008,1.008,1.008,.0551,0.054628759398496235,.0181,0.015625,0,0,,,2026-09-06
5334,2023083178688,TCY 2660/4032-120/RND/DBR/LIM/DH/N/1/Z,TTY,CSTTCY2606000080,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.4091,0.07071040883458646,2.2981,0,2.2981,0,.008,0.008,1.008,1.008,.0551,0.054628759398496235,.0181,0.015625,0,0,,,2026-09-06
5335,2023083178689,TCY 2660/4032-120/RND/DBR/LIM/DH/N/1/Z,TTY,CSTTCY2606000079,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.4832,0.07071040883458646,2.3709,0,2.3709,0,.008,0.008,1.008,1.008,.0551,0.054628759398496235,.0181,0.015625,0,0,,,2026-09-06
5336,2023083178690,TCM 2660/4032-120/RND/DBR/LIM/MDH/T5/1/Z/CITRA-3,MEEREBAH,CSTTCM2606000041,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.9518,0.19595282663264763,2.6426,0,2.6426,0,.008,0.008,1.008,1.008,.1711,0.16968735880044475,.029,0.02500000000000001,0,0,,,2026-09-06
5337,2023083178691,TCM 2660/4032-120/RND/DBR/LIM/MDH/T5/1/Z/CITRA-3,MEEREBAH,CSTTCM2606000040,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.7129,0.19595282663264763,2.4091,0,2.4091,0,.008,0.008,1.008,1.008,.1711,0.16968735880044475,.029,0.02500000000000001,0,0,,,2026-09-06
5338,2023083178692,TCM 2660/4032-120/RND/DBR/LIM/MDH/T5/1/Z/CITRA-3,MEEREBAH,CSTTCM2606000039,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.7888,0.19595282663264763,2.4832,0,2.4832,0,.008,0.008,1.008,1.008,.1711,0.16968735880044475,.029,0.02500000000000001,0,0,,,2026-09-06
5339,2023083178842,PTY 150/36/TBL/DBR/LIM/DH/N/1/Z,PTY,CSTPTY2606004080,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.1229,0.4633972023207264,1.6639,0,1.6639,0,.007,0.007,1.007,1.007,.3836,0.38844325609031494,.0144,0.009479100839577505,.0331,0.037114,,,2026-09-06
534,20210900672,PTY 150/96/RND/BSD/HIM/DH/N/1/Z,PTY,CSTPTY2606000930,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.9717,0.48229548753512347,1.5001,0,1.5001,0,.006,0.006,1.006,1.006,.3195,0.340113130625198,.0131,0.00927766732935719,.027,0.030366,,,2026-09-06
5340,2023083179152,PTY 300/96/TBL/BBR/NI/DH/SN/1/S,PTY,CSTPTY2606003922,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7178,0.2885673848241242,1.4317,0,1.4317,0,.007,0.007,1.007,1.007,.2203,0.2136437908496732,.0131,0.010155001942921292,.0286,0.032053,,,2026-09-06
5341,2023083179449,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,PTY,CSTPTY2606004568,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7368,0.28297636093600503,1.4611,0,1.4611,0,.007,0.007,1.007,1.007,.2152,0.2136437908496732,.0137,0.010616592940326805,.0286,0.032053,,,2026-09-06
5342,2023090180406,PTY 190/288/RND/DBR/LIM/DH/N/1/Z,PTY,CSTPTY2606004524,SELLING,Y,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.1789,0.4547153950582053,1.7171,0,1.7171,0,.01,0.01,1.01,1.01,.3726,0.368895557607469,.0165,0.0069306930693069325,.0452,0.05061,,,2026-09-06
5343,2023090180407,PTY 190/288/RND/DBR/LIM/DH/N/1/Z,PTY,CSTPTY2606004523,SELLING,Y,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.2507,0.4547153950582053,1.7861,0,1.7861,0,.01,0.01,1.01,1.01,.3726,0.368895557607469,.0165,0.0069306930693069325,.0452,0.05061,,,2026-09-06
5344,2023090180408,PTY 300/144/TBL/DBR/IM/DH/N/4/SSSS,PTY,CSTPTY2606004529,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7669,0.3223897807644927,1.4379,0,1.4379,0,.008,0.008,1.008,1.008,.2189,0.21712711352657005,.0153,0.011666666666666667,.0331,0.037114,,,2026-09-06
5345,2023090180409,PTY 300/96/RND/BSD/NI/DH/N/2/SS,PTY,CSTPTY2606004525,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.6567,0.2619744038568345,1.3955,0,1.3955,0,.006,0.006,1.006,1.006,.2088,0.2091695753344968,.0126,0.009973492379058979,.027,0.030366,,,2026-09-06
5346,2023090180410,PTY 150/36/RND/DSD/LIM/DH/N/1/Z,PTY,CSTPTY2606004527,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.9582,0.36417553677504677,1.6051,0,1.6051,0,.007,0.007,1.007,1.007,.2853,0.29468109082713545,.0145,0.009479100839577505,.0286,0.032053,,,2026-09-06
5347,2023090180411,PTY 150/48/RND/DSD/LIM/DH/N/2/SZ,PTY,CSTPTY2606001644,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),2.1154,0.38057119141542833,1.7444,0,1.7444,0,.007,0.007,1.007,1.007,.296,0.3052054154995331,.014,0.010111040895549341,0,0.037114,,,2026-09-06
5348,2023090180412,PTY 300/96/RND/BSD/SIM/DH/SN/4/2Z2S,PTY,CSTPTY2606004518,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.6866,0.28890665574550656,1.3955,0,1.3955,0,.006,0.006,1.006,1.006,.2063,0.20506821111225176,.0138,0.010753659859027652,.027,0.030366,,,2026-09-06
5349,2023090180419,PTY 1500/480/TBL/DBR/NI/SH/N/1/S,PLY,CSTPTY2606002723,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7889,0.07310254824931499,1.6996,0,1.6996,0,.004,0.004,1.004,1.004,.057,0.0553042328042328,.0175,0.01732621751798775,0,0,,,2026-09-06
535,20210900673,PTY 150/96/RND/BSD/NI/LTDH/N/1/Z,PTY,CSTPTY2606002266,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.9296,0.4308574282832336,1.5001,0,1.5001,0,.007,0.007,1.007,1.007,.3448,0.3560729847494553,.0141,0.010363816917938074,.0271,0.030366,,,2026-09-06
5350,2023090180420,PTY 1500/480/TBL/DBR/NI/SH/N/1/S,PLY,CSTPTY2606002722,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.7801,0.07310254824931499,1.6909,0,1.6909,0,.004,0.004,1.004,1.004,.057,0.0553042328042328,.0175,0.01732621751798775,0,0,,,2026-09-06
5351,2023090180421,PTY 1500/480/TBL/DBR/NI/SH/N/1/S,PLY,CSTPTY2606002721,SELLING,N,CAP_WITH_QLOSS,differ,RM_COST,RM landed cost berbeda (TOP56 vs RM_LANDED_COST),1.9194,0.07310254824931499,1.8288,0,1.8288,0,.004,0.004,1.004,1.004,.057,0.0553042328042328,.0175,0.01732621751798775,0,0,,,2026-09-06
