input_product_code,input_type,input_product_sys_id,dipakai_oleh_n_parent,perilaku,cost_hulu_tersedia,status_cost_hulu
CSTPOY2606000844,POY,931,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000845,POY,932,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000846,POY,933,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000847,POY,934,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000848,POY,935,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000849,POY,936,1,GAGAL - selalu unit_cost=1,3.029954,CALCULATED
CSTPOY2606000850,POY,937,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000853,POY,940,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000854,POY,941,1,GAGAL - selalu unit_cost=1,3.006742,CALCULATED
CSTPOY2606000855,POY,942,1,GAGAL - selalu unit_cost=1,3.006742,CALCULATED
CSTPOY2606000856,POY,943,1,GAGAL - selalu unit_cost=1,2.989854,CALCULATED
CSTPOY2606000857,POY,944,1,GAGAL - selalu unit_cost=1,2.989854,CALCULATED
CSTPOY2606000858,POY,945,1,GAGAL - selalu unit_cost=1,2.989854,CALCULATED
CSTPOY2606000861,POY,948,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000862,POY,949,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000863,POY,950,1,GAGAL - selalu unit_cost=1,2.979940,CALCULATED
CSTPOY2606000864,POY,951,1,GAGAL - selalu unit_cost=1,3.018488,CALCULATED
CSTPOY2606000865,POY,952,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000867,POY,954,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000868,POY,955,1,GAGAL - selalu unit_cost=1,3.006941,CALCULATED
CSTPOY2606000870,POY,957,1,GAGAL - selalu unit_cost=1,3.034645,CALCULATED
CSTPOY2606000871,POY,958,1,GAGAL - selalu unit_cost=1,3.034645,CALCULATED
CSTPOY2606000872,POY,959,1,GAGAL - selalu unit_cost=1,3.013210,CALCULATED
CSTPOY2606000877,POY,964,1,GAGAL - selalu unit_cost=1,3.031850,CALCULATED
CSTPOY2606000878,POY,965,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000880,POY,967,1,GAGAL - selalu unit_cost=1,2.993328,CALCULATED
CSTPOY2606000881,POY,968,1,GAGAL - selalu unit_cost=1,3.031651,CALCULATED
CSTPOY2606000882,POY,969,1,GAGAL - selalu unit_cost=1,3.026163,CALCULATED
CSTPOY2606000883,POY,970,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000884,POY,971,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000886,POY,973,1,GAGAL - selalu unit_cost=1,3.019684,CALCULATED
CSTPOY2606000887,POY,974,1,GAGAL - selalu unit_cost=1,2.986878,CALCULATED
CSTPOY2606000893,POY,980,1,GAGAL - selalu unit_cost=1,3.016695,CALCULATED
CSTPOY2606000894,POY,981,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000898,POY,985,1,GAGAL - selalu unit_cost=1,2.996803,CALCULATED
CSTPOY2606000899,POY,986,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000900,POY,987,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000902,POY,989,1,GAGAL - selalu unit_cost=1,3.034645,CALCULATED
CSTPOY2606000903,POY,990,1,GAGAL - selalu unit_cost=1,3.018688,CALCULATED
CSTPOY2606000908,POY,995,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606000909,POY,996,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606000910,POY,997,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606000911,POY,998,1,GAGAL - selalu unit_cost=1,2.999783,CALCULATED
CSTPOY2606000912,POY,999,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606000913,POY,1000,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606000915,POY,1002,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000916,POY,1003,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000917,POY,1004,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000918,POY,1005,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606000919,POY,1006,1,GAGAL - selalu unit_cost=1,3.029655,CALCULATED
CSTPOY2606000921,POY,1008,1,GAGAL - selalu unit_cost=1,3.022674,CALCULATED
CSTPOY2606000927,POY,1014,1,GAGAL - selalu unit_cost=1,3.027161,CALCULATED
CSTPOY2606000928,POY,1015,1,GAGAL - selalu unit_cost=1,3.012712,CALCULATED
CSTPOY2606000929,POY,1016,1,GAGAL - selalu unit_cost=1,3.018488,CALCULATED
CSTPOY2606000930,POY,1017,1,GAGAL - selalu unit_cost=1,3.023671,CALCULATED
CSTPOY2606000931,POY,1018,1,GAGAL - selalu unit_cost=1,3.028757,CALCULATED
CSTPOY2606000932,POY,1019,1,GAGAL - selalu unit_cost=1,3.029655,CALCULATED
CSTPOY2606000933,POY,1020,1,GAGAL - selalu unit_cost=1,3.034645,CALCULATED
CSTPOY2606000934,POY,1021,1,GAGAL - selalu unit_cost=1,3.011717,CALCULATED
CSTPOY2606000935,POY,1022,1,GAGAL - selalu unit_cost=1,3.028657,CALCULATED
CSTPOY2606000936,POY,1023,1,GAGAL - selalu unit_cost=1,2.991839,CALCULATED
CSTPOY2606000937,POY,1024,1,GAGAL - selalu unit_cost=1,3.034645,CALCULATED
CSTPOY2606000938,POY,1025,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606000939,POY,1026,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000940,POY,1027,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606000941,POY,1028,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000942,POY,1029,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606000943,POY,1030,1,GAGAL - selalu unit_cost=1,3.013210,CALCULATED
CSTPOY2606000944,POY,1031,1,GAGAL - selalu unit_cost=1,3.023870,CALCULATED
CSTPOY2606000945,POY,1032,1,GAGAL - selalu unit_cost=1,3.009229,CALCULATED
CSTPOY2606000946,POY,1033,1,GAGAL - selalu unit_cost=1,3.029655,CALCULATED
CSTPOY2606000947,POY,1034,1,GAGAL - selalu unit_cost=1,2.989854,CALCULATED
CSTPOY2606000948,POY,1035,1,GAGAL - selalu unit_cost=1,3.029655,CALCULATED
CSTPOY2606000949,POY,1036,1,GAGAL - selalu unit_cost=1,3.030852,CALCULATED
CSTPOY2606000950,POY,1037,1,GAGAL - selalu unit_cost=1,3.026163,CALCULATED
CSTPOY2606000951,POY,1038,1,GAGAL - selalu unit_cost=1,3.034645,CALCULATED
CSTPOY2606000952,POY,1039,1,GAGAL - selalu unit_cost=1,3.018688,CALCULATED
CSTPOY2606000953,POY,1040,1,GAGAL - selalu unit_cost=1,3.034146,CALCULATED
CSTPOY2606000954,POY,1041,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000955,POY,1042,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000956,POY,1043,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606000957,POY,1044,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606000958,POY,1045,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606000959,POY,1046,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606000960,POY,1047,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606000961,POY,1048,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606000962,POY,1049,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000963,POY,1050,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000964,POY,1051,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000965,POY,1052,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000966,POY,1053,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000967,POY,1054,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000968,POY,1055,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606000969,POY,1056,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606000970,POY,1057,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000971,POY,1058,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606000972,POY,1059,1,GAGAL - selalu unit_cost=1,3.029355,CALCULATED
CSTPOY2606000973,POY,1060,1,GAGAL - selalu unit_cost=1,3.029655,CALCULATED
CSTPOY2606000975,POY,1062,1,GAGAL - selalu unit_cost=1,3.022674,CALCULATED
CSTPOY2606000976,POY,1063,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000977,POY,1064,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606000978,POY,1065,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606000979,POY,1066,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000980,POY,1067,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000981,POY,1068,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606000982,POY,1069,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606000986,POY,1073,1,GAGAL - selalu unit_cost=1,3.034645,CALCULATED
CSTPOY2606000987,POY,1074,1,GAGAL - selalu unit_cost=1,3.034645,CALCULATED
CSTPOY2606000988,POY,1075,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000989,POY,1076,1,GAGAL - selalu unit_cost=1,2.974989,CALCULATED
CSTPOY2606000990,POY,1077,1,GAGAL - selalu unit_cost=1,2.974989,CALCULATED
CSTPOY2606000991,POY,1078,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606000992,POY,1079,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606000993,POY,1080,1,GAGAL - selalu unit_cost=1,3.011717,CALCULATED
CSTPOY2606000994,POY,1081,1,GAGAL - selalu unit_cost=1,3.006742,CALCULATED
CSTPOY2606000995,POY,1082,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606000996,POY,1083,1,GAGAL - selalu unit_cost=1,3.021677,CALCULATED
CSTPOY2606000997,POY,1084,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000998,POY,1085,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606000999,POY,1086,1,GAGAL - selalu unit_cost=1,3.010722,CALCULATED
CSTPOY2606001000,POY,1087,1,GAGAL - selalu unit_cost=1,3.002964,CALCULATED
CSTPOY2606001001,POY,1088,1,GAGAL - selalu unit_cost=1,3.034146,CALCULATED
CSTPOY2606001003,POY,1090,1,GAGAL - selalu unit_cost=1,3.028657,CALCULATED
CSTPOY2606001004,POY,1091,1,GAGAL - selalu unit_cost=1,2.999783,CALCULATED
CSTPOY2606001005,POY,1092,1,GAGAL - selalu unit_cost=1,3.012712,CALCULATED
CSTPOY2606001009,POY,1096,1,GAGAL - selalu unit_cost=1,3.023073,CALCULATED
CSTPOY2606001012,POY,1099,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001013,POY,1100,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001014,POY,1101,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001015,POY,1102,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001017,POY,1104,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001019,POY,1106,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606001021,POY,1108,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001022,POY,1109,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001023,POY,1110,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001024,POY,1111,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606001025,POY,1112,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606001026,POY,1113,1,GAGAL - selalu unit_cost=1,3.034645,CALCULATED
CSTPOY2606001027,POY,1114,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001028,POY,1115,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001029,POY,1116,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001030,POY,1117,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001031,POY,1118,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001034,POY,1121,1,GAGAL - selalu unit_cost=1,3.026662,CALCULATED
CSTPOY2606001035,POY,1122,1,GAGAL - selalu unit_cost=1,3.029655,CALCULATED
CSTPOY2606001040,POY,1127,1,GAGAL - selalu unit_cost=1,3.021677,CALCULATED
CSTPOY2606001042,POY,1129,1,GAGAL - selalu unit_cost=1,3.023671,CALCULATED
CSTPOY2606001045,POY,1132,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606001046,POY,1133,1,GAGAL - selalu unit_cost=1,3.002765,CALCULATED
CSTPOY2606001047,POY,1134,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606001048,POY,1135,1,GAGAL - selalu unit_cost=1,3.014007,CALCULATED
CSTPOY2606001049,POY,1136,1,GAGAL - selalu unit_cost=1,3.019684,CALCULATED
CSTPOY2606001050,POY,1137,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606001051,POY,1138,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001052,POY,1139,1,GAGAL - selalu unit_cost=1,2.999783,CALCULATED
CSTPOY2606001053,POY,1140,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001054,POY,1141,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001055,POY,1142,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001058,POY,1145,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001059,POY,1146,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001064,POY,1151,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001067,POY,1154,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001068,POY,1155,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001069,POY,1156,1,GAGAL - selalu unit_cost=1,3.010722,CALCULATED
CSTPOY2606001070,POY,1157,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001071,POY,1158,1,GAGAL - selalu unit_cost=1,3.023671,CALCULATED
CSTPOY2606001072,POY,1159,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001073,POY,1160,1,GAGAL - selalu unit_cost=1,3.034645,CALCULATED
CSTPOY2606001075,POY,1162,1,GAGAL - selalu unit_cost=1,3.028857,CALCULATED
CSTPOY2606001077,POY,1164,1,GAGAL - selalu unit_cost=1,2.984895,CALCULATED
CSTPOY2606001078,POY,1165,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001079,POY,1166,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001080,POY,1167,1,GAGAL - selalu unit_cost=1,3.022674,CALCULATED
CSTPOY2606001086,POY,1173,1,GAGAL - selalu unit_cost=1,3.027660,CALCULATED
CSTPOY2606001088,POY,1175,1,GAGAL - selalu unit_cost=1,3.022674,CALCULATED
CSTPOY2606001091,POY,1178,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001094,POY,1181,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001095,POY,1182,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001098,POY,1185,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606001099,POY,1186,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606001100,POY,1187,1,GAGAL - selalu unit_cost=1,2.986878,CALCULATED
CSTPOY2606001102,POY,1189,1,GAGAL - selalu unit_cost=1,3.026662,CALCULATED
CSTPOY2606001103,POY,1190,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001104,POY,1191,1,GAGAL - selalu unit_cost=1,3.022674,CALCULATED
CSTPOY2606001105,POY,1192,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606001106,POY,1193,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001107,POY,1194,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001108,POY,1195,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001109,POY,1196,1,GAGAL - selalu unit_cost=1,3.003262,CALCULATED
CSTPOY2606001111,POY,1198,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606001112,POY,1199,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001113,POY,1200,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001114,POY,1201,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001115,POY,1202,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606001116,POY,1203,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001117,POY,1204,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001118,POY,1205,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001119,POY,1206,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606001120,POY,1207,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606001121,POY,1208,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606001123,POY,1210,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001124,POY,1211,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001125,POY,1212,1,GAGAL - selalu unit_cost=1,3.030154,CALCULATED
CSTPOY2606001126,POY,1213,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001127,POY,1214,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606001128,POY,1215,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606001129,POY,1216,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606001130,POY,1217,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001131,POY,1218,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606001132,POY,1219,1,GAGAL - selalu unit_cost=1,2.994817,CALCULATED
CSTPOY2606001133,POY,1220,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001134,POY,1221,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001135,POY,1222,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001136,POY,1223,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001137,POY,1224,1,GAGAL - selalu unit_cost=1,3.025665,CALCULATED
CSTPOY2606001140,POY,1227,1,GAGAL - selalu unit_cost=1,2.984895,CALCULATED
CSTPOY2606001141,POY,1228,1,GAGAL - selalu unit_cost=1,2.984895,CALCULATED
CSTPOY2606001145,POY,1232,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001146,POY,1233,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001148,POY,1235,1,GAGAL - selalu unit_cost=1,3.010722,CALCULATED
CSTPOY2606001150,POY,1237,1,GAGAL - selalu unit_cost=1,3.017492,CALCULATED
CSTPOY2606001153,POY,1240,1,GAGAL - selalu unit_cost=1,3.030952,CALCULATED
CSTPOY2606001154,POY,1241,1,GAGAL - selalu unit_cost=1,2.997896,CALCULATED
CSTPOY2606001155,POY,1242,1,GAGAL - selalu unit_cost=1,3.020044,CALCULATED
CSTPOY2606001156,POY,1243,1,GAGAL - selalu unit_cost=1,3.020044,CALCULATED
CSTPOY2606001157,POY,1244,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001158,POY,1245,1,GAGAL - selalu unit_cost=1,2.984895,CALCULATED
CSTPOY2606001159,POY,1246,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001160,POY,1247,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606001161,POY,1248,1,GAGAL - selalu unit_cost=1,3.028458,CALCULATED
CSTPOY2606001162,POY,1249,1,GAGAL - selalu unit_cost=1,2.984895,CALCULATED
CSTPOY2606001163,POY,1250,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001164,POY,1251,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606001165,POY,1252,1,GAGAL - selalu unit_cost=1,3.029655,CALCULATED
CSTPOY2606001166,POY,1253,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001167,POY,1254,1,GAGAL - selalu unit_cost=1,3.009727,CALCULATED
CSTPOY2606001168,POY,1255,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001169,POY,1256,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001170,POY,1257,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001171,POY,1258,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001172,POY,1259,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001173,POY,1260,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001174,POY,1261,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001175,POY,1262,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001176,POY,1263,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606001177,POY,1264,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606001186,POY,1273,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001187,POY,1274,1,GAGAL - selalu unit_cost=1,3.019684,CALCULATED
CSTPOY2606001188,POY,1275,1,GAGAL - selalu unit_cost=1,3.019684,CALCULATED
CSTPOY2606001189,POY,1276,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001190,POY,1277,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001191,POY,1278,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001192,POY,1279,1,GAGAL - selalu unit_cost=1,3.019684,CALCULATED
CSTPOY2606001193,POY,1280,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001194,POY,1281,1,GAGAL - selalu unit_cost=1,3.029655,CALCULATED
CSTPOY2606001195,POY,1282,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001196,POY,1283,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001197,POY,1284,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001198,POY,1285,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001199,POY,1286,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001200,POY,1287,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001201,POY,1288,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001202,POY,1289,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001203,POY,1290,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001204,POY,1291,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001205,POY,1292,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001206,POY,1293,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001207,POY,1294,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001208,POY,1295,1,GAGAL - selalu unit_cost=1,3.011717,CALCULATED
CSTPOY2606001212,POY,1299,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001213,POY,1300,1,GAGAL - selalu unit_cost=1,3.017592,CALCULATED
CSTPOY2606001214,POY,1301,1,GAGAL - selalu unit_cost=1,3.029655,CALCULATED
CSTPOY2606001216,POY,1303,1,GAGAL - selalu unit_cost=1,3.022375,CALCULATED
CSTPOY2606001218,POY,1305,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001219,POY,1306,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001220,POY,1307,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001221,POY,1308,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001222,POY,1309,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001223,POY,1310,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001224,POY,1311,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001225,POY,1312,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
CSTPOY2606001226,POY,1313,1,GAGAL - selalu unit_cost=1,3.023471,CALCULATED
CSTPOY2606001227,POY,1314,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001228,POY,1315,1,GAGAL - selalu unit_cost=1,2.984895,CALCULATED
CSTPOY2606001229,POY,1316,1,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606001230,POY,1317,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001231,POY,1318,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001232,POY,1319,1,GAGAL - selalu unit_cost=1,3.023671,CALCULATED
CSTPOY2606001233,POY,1320,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001234,POY,1321,1,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001235,POY,1322,1,GAGAL - selalu unit_cost=1,3.014704,CALCULATED
