fg_product_code,fg_type,fg_name,fg_product_sys_id,input_product_code,input_type,input_product_sys_id,ratio,unit_cost_dipakai_engine,unit_cost_seharusnya,status_cost_hulu,understatement_baris
CSTTCY2606000289,TCY,TCY 2400/1152-180/RND/SD/HIM/SH/N/1/S,34906,CSTPTY2606005500,PTY,28696,1,1,1.316074,CALCULATED,0.316074
CSTATY2606000029,ATY,ATY 640/144/OTL/BBR-UV/1/O,23329,CSTPOY2606003514,POY,3601,1,1,1.315121,CALCULATED,0.315121
CSTATY2606000140,ATY,ATY 1500/432/RND/SD/NIM/DH/N/1/Z,23284,CSTPOY2606003955,POY,27454,1,1,1.314814,CALCULATED,0.314814
CSTPTY2606006212,PTY,PTY 450/144/RND/SD/NIM/DH/N/1/Z,34277,CSTPOY2606003955,POY,27454,1,1,1.314814,CALCULATED,0.314814
CSTATY2606000118,ATY,ATY 2200/576/RND/BSD-SD/NIM/DH/N/1/Z,23262,CSTPOY2606003955,POY,27454,1,1,1.314814,CALCULATED,0.314814
CSTPTY2606005810,PTY,PTY 450/144/RND/SD/HIM/LSDH/N/2/Z,33875,CSTPOY2606003955,POY,27454,1,1,1.314814,CALCULATED,0.314814
CSTPTY2606003092,PTY,PTY 450/144/RND/SD/HIM/DH/N/1/Z,30838,CSTPOY2606003955,POY,27454,1,1,1.314814,CALCULATED,0.314814
CSTTTY2606000743,TTY,TTY 3600/1152-150/RND-TBL/SD-BR/NI/SH/T3/1/S,35314,CSTPTY2606002148,PTY,10035,1,1,1.314706,CALCULATED,0.314706
CSTTTY2606000744,TTY,TTY 2400/768-150/RND-TBL/SD-BR/NI/SH/T3/1/S,35315,CSTPTY2606002148,PTY,10035,1,1,1.314706,CALCULATED,0.314706
CSTTCY2606000393,TCY,TCY 2400/768-210/TBL/BR/LIM/DH/N/1/S,35010,CSTPTY2606005819,PTY,33884,1,1,1.314706,CALCULATED,0.314706
CSTTCY2606000415,TCY,TCY 1200/384-200/RND/DSD/NI/MDH/T5/1/S,35032,CSTTCY2606000416,TCY,35033,1,1,1.314442,CALCULATED,0.314442
CSTPTY2606006056,PTY,PTY 200/144/RND/BSD/NIM/DH/N/1/Z,34121,CSTPOY2606003854,POY,27211,1,1,1.314373,CALCULATED,0.314373
CSTPTY2606006153,PTY,PTY 225/288/RND/SD/LIM/DH/N/2/SZ,34218,CSTPOY2606003614,POY,3701,1,1,1.313815,CALCULATED,0.313815
CSTPTY2606005755,PTY,PTY 225/144/RND/SD/NI/ACDH/N/2/Z,33812,CSTPOY2606003670,POY,3757,1,1,1.313815,CALCULATED,0.313815
CSTPTY2606000968,PTY,PTY 225/72/RND/SD/NI/DH/N/2/SZ,8855,CSTPOY2606001585,POY,1672,1,1,1.313513,CALCULATED,0.313513
CSTPTY2606000969,PTY,PTY 225/72/RND/SD/SIM/DH/N/2/SZ,8856,CSTPOY2606001585,POY,1672,1,1,1.313513,CALCULATED,0.313513
CSTPTY2606000967,PTY,PTY 225/72/RND/SD/HIM/DH/N/2/SZ,8854,CSTPOY2606001585,POY,1672,1,1,1.313513,CALCULATED,0.313513
CSTPTY2606003099,PTY,PTY 225/72/RND/SD/NI/DH/N/1/Z,30845,CSTPOY2606001585,POY,1672,1,1,1.313513,CALCULATED,0.313513
CSTPTY2606005916,PTY,PTY 225/72/RND/-UVSD/HIM/DH/N/2/SZ,33981,CSTPOY2606003742,POY,3829,1,1,1.313513,CALCULATED,0.313513
CSTPTY2606006393,PTY,PTY 225/72/RND/SD/LIM/DH/N/4/2Z2S,34458,CSTPOY2606001585,POY,1672,1,1,1.313513,CALCULATED,0.313513
CSTPTY2606001423,PTY,PTY 225/72/RND/SD/NI/DH/N/2/SZ/RW,9310,CSTPOY2606001585,POY,1672,1,1,1.313513,CALCULATED,0.313513
CSTPTY2606004925,PTY,PTY 225/72/RND/SD/NI/DH/DP/2/SZ,33421,CSTPOY2606001585,POY,1672,1,1,1.313513,CALCULATED,0.313513
CSTPTY2606004375,PTY,PTY 225/72/RND/SD/HIM/DH/N/4/2Z2S,32719,CSTPOY2606001585,POY,1672,1,1,1.313513,CALCULATED,0.313513
CSTPTY2606002539,PTY,PTY 200/288/RND/BSD/LIM/DH/N/1/Z,10426,CSTPOY2606003252,POY,3339,1,1,1.313305,CALCULATED,0.313305
CSTPTY2606004655,PTY,PTY 200/288/RND/BSD/NI/DH/N/1/Z,32999,CSTPOY2606003252,POY,3339,1,1,1.313305,CALCULATED,0.313305
CSTPTY2606002510,PTY,PTY 200/288/RND/BSD/SIM/DH/N/1/Z,10397,CSTPOY2606003252,POY,3339,1,1,1.313305,CALCULATED,0.313305
CSTTTY2606000744,TTY,TTY 2400/768-150/RND-TBL/SD-BR/NI/SH/T3/1/S,35315,CSTPTY2606001376,PTY,9263,1,1,1.312654,CALCULATED,0.312654
CSTPTY2606005513,PTY,PTY 6000/1920/RND/SD/LIM/SH/N/1/Z,28709,CSTPTY2606001376,PTY,9263,1,1,1.312654,CALCULATED,0.312654
CSTTTY2606000539,TTY,TTY 70/24-80/NYLON/BSD/NI//SN/1/S-Cone to Hank,27872,CSTTTY2606000851,TTY,35439,1,1,1.311773,CALCULATED,0.311773
CSTPTY2606006091,PTY,PTY 450/216/TBL/BBR/HIM/DH/N/1/Z,34156,CSTPOY2606003053,POY,3140,1,1,1.311247,CALCULATED,0.311247
CSTPTY2606004641,PTY,PTY 480/216/TBL/BBR/LIM/GTDH/N/1/S,32985,CSTPOY2606003053,POY,3140,1,1,1.311247,CALCULATED,0.311247
CSTPTY2606003832,PTY,PTY 480/216/TBL/BBR/IM/DH/N/1/S,32176,CSTPOY2606003053,POY,3140,1,1,1.311247,CALCULATED,0.311247
CSTPTY2606003537,PTY,PTY 480/216/TBL/BBR/NI/DH/N/1/S,31881,CSTPOY2606003053,POY,3140,1,1,1.311247,CALCULATED,0.311247
CSTTCY2606000122,TCY,TCY 900/432-230/TBL/BR/IM/LSDH/N/1/S,34875,CSTPTY2606003357,PTY,31701,1,1,1.310861,CALCULATED,0.310861
CSTTCY2606000067,TCY,TCY 1200/384-120/RND/SD/NI/LSDH/N/1/S,34820,CSTPTY2606003854,PTY,32198,1,1,1.310403,CALCULATED,0.310403
CSTPTY2606005144,PTY,PTY 1200/480-120/RND/SD/NI/LSDH/N/1/S,34570,CSTPTY2606003854,PTY,32198,1,1,1.310403,CALCULATED,0.310403
CSTTCY2606000429,TCY,TCY 4600/960-140/RND/DSD/NIM/ACDH/N/1/S,35046,CSTATY2606000091,ATY,23235,1,1,1.309289,CALCULATED,0.309289
CSTTTY2606000452,TTY,TTY 480/288-120/TBL/BR/NI/ACDH/SN/1/S,36019,CSTPTY2606004148,PTY,32492,1,1,1.308735,CALCULATED,0.308735
CSTTTY2606000384,TTY,TTY 480/288-160/TBL/BR/NI/ACDH/SN/1/S,35951,CSTPTY2606004148,PTY,32492,1,1,1.308735,CALCULATED,0.308735
CSTTTY2606000446,TTY,TTY 480/288-120/TBL/BR/NI/DH/SN/1/S,36013,CSTPTY2606004148,PTY,32492,1,1,1.308735,CALCULATED,0.308735
CSTTTY2606000592,TTY,TTY 900/288-150/TBL/BR/NIM/DH/N/1/S,35163,CSTPTY2606006067,PTY,34132,1,1,1.308508,CALCULATED,0.308508
CSTATY2606000184,ATY,ATY 490/96/RND/SD/NIM/DH/N/1/Z,23381,CSTPOY2606003983,POY,27482,1,1,1.307837,CALCULATED,0.307837
CSTTTY2606000436,TTY,TTY 200/72-90/RND/RSD/NI/DH/N/1/Z,36003,CSTPTY2606004091,PTY,32435,1,1,1.306279,CALCULATED,0.306279
CSTPTY2606002753,PTY,PTY 1600/576/RND/SD/IM/SH/N/1/Z,28305,CSTPTY2606000964,PTY,8851,1,1,1.306279,CALCULATED,0.306279
CSTACY2606000091,ACY,ACY 200/72+70/RND/SD-PU/HIM/DH/N/1/ZO,23178,CSTPTY2606000964,PTY,8851,1,1,1.306279,CALCULATED,0.306279
CSTPTY2606001370,PTY,PTY 1600/576/RND/SD/SIM/SH/N/1/Z,9257,CSTPTY2606000964,PTY,8851,1,1,1.306279,CALCULATED,0.306279
CSTTTY2606000439,TTY,TTY 200/72-90/RND/SD/NI/DH/N/1/Z,36006,CSTPTY2606003321,PTY,31605,1,1,1.306279,CALCULATED,0.306279
CSTPTY2606004960,PTY,PTY 200/48/RND/BSD/NI/DH/N/4/ZSZS,33456,CSTPOY2606001569,POY,1656,1,1,1.305896,CALCULATED,0.305896
CSTPTY2606004021,PTY,PTY 200/48/RND/BSD/NI/DH/N/1/Z,32365,CSTPOY2606001569,POY,1656,1,1,1.305896,CALCULATED,0.305896
CSTPTY2606002302,PTY,PTY 700/288/RND/BBR/SIM/ACDH/ST/1/Z,10189,CSTPOY2606002500,POY,2587,1,1,1.305216,CALCULATED,0.305216
CSTPTY2606003294,PTY,PTY 225/96/RND/BBR/IM/DH/ST/3/ZZZ,31578,CSTPOY2606002500,POY,2587,1,1,1.305216,CALCULATED,0.305216
CSTPTY2606003214,PTY,PTY 225/96/RND/BBR/NI/DH/N/1/Z,31498,CSTPOY2606002500,POY,2587,1,1,1.305216,CALCULATED,0.305216
CSTATY2606000142,ATY,ATY 820/288/RND/SD/1/O,23286,CSTPOY2606003907,POY,27264,1,1,1.304974,CALCULATED,0.304974
CSTPTY2606003777,PTY,PTY 350/144/RND/BR/NI/DH/N/1/Z,32121,CSTPOY2606002765,POY,2852,1,1,1.304898,CALCULATED,0.304898
CSTPTY2606005244,PTY,PTY 2400/960/TBL/BR-FDY/LIM/SHDH/N/1/S,28440,CSTPTY2606005713,PTY,33770,1,1,1.304557,CALCULATED,0.304557
CSTTTY2606000739,TTY,TTY 300/576-400/RND/SD/NIM/SH/N/1/Z,35310,CSTTTY2606000740,TTY,35311,1,1,1.303975,CALCULATED,0.303975
CSTTFY2606000004,TFY,TFY 150/48-240/TBL/BR/N/3/Z,28135,CSTTTY2606000306,TTY,35873,1,1,1.303975,CALCULATED,0.303975
CSTPTY2606002185,PTY,PTY 225/144/TBL/DBR/NI/DH/N/2/SS,10072,CSTPOY2606002060,POY,2147,1,1,1.303865,CALCULATED,0.303865
CSTATY2606000232,ATY,ATY 1800/480/RND/BSD-FR/NIM/ACDH/N/1/Z,23429,CSTPOY2606003570,POY,3657,1,1,1.303772,CALCULATED,0.303772
CSTPTY2606006467,PTY,PTY 300/576-300/RND/BBR/NIM/DH/N/1/Z,34581,CSTTTY2606000753,TTY,35324,1,1,1.302685,CALCULATED,0.302685
CSTATY2606000181,ATY,ATY 1200/288/RND/RSD/1/O,23378,CSTPOY2606003985,POY,27484,1,1,1.302129,CALCULATED,0.302129
CSTATY2606000182,ATY,ATY 900/288/RND/RSD/1/O,23379,CSTPOY2606003985,POY,27484,1,1,1.302129,CALCULATED,0.302129
CSTPTY2606005309,PTY,PTY 1200/576/TBL/DBR/LIM/DH/N/1/S,28505,CSTPTY2606003259,PTY,31543,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606005388,PTY,PTY 1800/864/TBL/BR/LIM/DH/N/1/S,28584,CSTPTY2606003259,PTY,31543,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606002798,PTY,PTY 1200/576/TBL/BR/LIM/SH/N/1/S,28350,CSTPTY2606004510,PTY,32854,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606002795,PTY,PTY 1200/576/TBL/BR/IM/SH/N/1/S,28347,CSTPTY2606004510,PTY,32854,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606005305,PTY,PTY 1200/576/TBL/DBR/LIM/DH/N/1/S,28501,CSTPTY2606003259,PTY,31543,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606005306,PTY,PTY 1200/576/TBL/DBR/LIM/DH/N/1/S,28502,CSTPTY2606003259,PTY,31543,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606005310,PTY,PTY 1200/576/TBL/DBR/LIM/DH/N/1/S,28506,CSTPTY2606003259,PTY,31543,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606005356,PTY,PTY 1800/864/TBL/BR/HIM/SH/N/1/S,28552,CSTPTY2606004510,PTY,32854,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606005390,PTY,PTY 3000/1296/TBL/BR/HIM/DH/N/1/S,28586,CSTPTY2606004510,PTY,32854,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606005256,PTY,PTY 2100/3168/TBL/BR/HIM/DH/N/1/S,28452,CSTPTY2606003259,PTY,31543,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606005358,PTY,PTY 1500/720/TBL/BR/LIM/LSDH/N/1/Z,28554,CSTPTY2606005901,PTY,33966,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606005273,PTY,PTY 1500/720/TBL/BR/LIM/SH/N/1/S,28469,CSTPTY2606003259,PTY,31543,1,1,1.301411,CALCULATED,0.301411
CSTPTY2606002783,PTY,PTY 900/432/TBL/BR/LIM/SH/N/1/S,28335,CSTPTY2606002542,PTY,10429,1,1,1.301411,CALCULATED,0.301411
CSTTTY2606000387,TTY,TTY 300/96-170/RND/SD/SIM/DH/N/1/Z,35954,CSTPTY2606001151,PTY,9038,1,1,1.301331,CALCULATED,0.301331
CSTTTY2606000391,TTY,TTY 300/96-150/RND/SD/SIM/DH/N/1/Z,35958,CSTPTY2606001151,PTY,9038,1,1,1.301331,CALCULATED,0.301331
CSTTTY2606000445,TTY,TTY 300/96-135/RND/SD/NI/DH/N/1/Z,36012,CSTPTY2606005553,PTY,28895,1,1,1.300754,CALCULATED,0.300754
CSTTTY2606000597,TTY,TTY 225/72-85/RND/SD/NI/DH/N/1/S,35168,CSTPTY2606003099,PTY,30845,1,1,1.300716,CALCULATED,0.300716
CSTTTY2606000314,TTY,TTY 1200/384-150/RND/SD/NI/SH/N/1/S,35881,CSTPTY2606003187,PTY,31471,1,1,1.300338,CALCULATED,0.300338
CSTTTY2606000763,TTY,TTY 300/96-250/RND/BR/NIM/ACSH/N/1/S,35334,CSTPTY2606006026,PTY,34091,1,1,1.298996,CALCULATED,0.298996
CSTTTY2606000618,TTY,TTY 300/96-216/RND/BR/NIM/SH/N/1/S,35189,CSTPTY2606006026,PTY,34091,1,1,1.298996,CALCULATED,0.298996
CSTPTY2606005391,PTY,PTY 1500/480/RND/BR/NI/SH/N/1/S,28587,CSTPTY2606006026,PTY,34091,1,1,1.298996,CALCULATED,0.298996
CSTPTY2606005821,PTY,PTY 300/96/RND/RESD/SIM/SH/N/1/Z,33886,CSTPOY2606003779,POY,3866,1,1,1.298444,CALCULATED,0.298444
CSTATY2606000193,ATY,ATY 330/144/RND/RSD/NIM/DH/N/1/Z,23390,CSTPOY2606003996,POY,27495,1,1,1.297994,CALCULATED,0.297994
CSTATY2606000045,ATY,ATY 818/216/RND/SD/NIM/DH/N/1/Z,23189,CSTPOY2606002359,POY,2446,1,1,1.297228,CALCULATED,0.297228
CSTPTY2606006315,PTY,PTY 250/72/RND/SD/NI/DH/N/4/ZZZ,34380,CSTPOY2606002359,POY,2446,1,1,1.297228,CALCULATED,0.297228
CSTATY2606000205,ATY,ATY 550/144/RND/SD/NIM/ACDH/DP/1/Z,23402,CSTPOY2606002359,POY,2446,1,1,1.297228,CALCULATED,0.297228
CSTATY2606000206,ATY,ATY 550/144/RND/SD/NIM/DH/N/1/Z,23403,CSTPOY2606002359,POY,2446,1,1,1.297228,CALCULATED,0.297228
CSTPTY2606002082,PTY,PTY 250/72/RND/SD/NI/DH/N/1/Z,9969,CSTPOY2606002359,POY,2446,1,1,1.297228,CALCULATED,0.297228
CSTPTY2606002488,PTY,PTY 250/72/RND/SD/HIM/DH/N/1/Z,10375,CSTPOY2606002359,POY,2446,1,1,1.297228,CALCULATED,0.297228
CSTATY2606000245,ATY,ATY 735/288/RND/RBSD/NIM/DH/N/1/Z,23442,CSTPOY2606003842,POY,27199,1,1,1.296302,CALCULATED,0.296302
CSTPTY2606005514,PTY,PTY 4200/1344/RND/SD/LIM/SH/N/1/Z,28710,CSTPTY2606003093,PTY,30839,1,1,1.296050,CALCULATED,0.296050
CSTPTY2606005516,PTY,PTY 3000/960/RND/SD/LIM/SH/N/1/Z,28712,CSTPTY2606003093,PTY,30839,1,1,1.296050,CALCULATED,0.296050
CSTPTY2606005515,PTY,PTY 3600/1152/RND/SD/LIM/SH/N/1/Z,28711,CSTPTY2606003093,PTY,30839,1,1,1.296050,CALCULATED,0.296050
CSTTTY2606000896,TTY,TTY 400/576-350/RND/SD/NIM/SH/N/1/Z,35484,CSTTTY2606000897,TTY,35485,1,1,1.295715,CALCULATED,0.295715
CSTPTY2606002794,PTY,PTY 525/192/RND/SD/HIM/SH/N/1/S,28346,CSTPTY2606004780,PTY,33124,1,1,1.294819,CALCULATED,0.294819
CSTTTY2606000839,TTY,TTY 300/72-120/RND/SD/NI/DH/DP/1/S (230mm),35427,CSTPTY2606003841,PTY,32185,1,1,1.294819,CALCULATED,0.294819
CSTPTY2606005223,PTY,PTY 525/192/RND/SD/HIM/HSSH/N/1/S,28419,CSTPTY2606004780,PTY,33124,1,1,1.294819,CALCULATED,0.294819
CSTPTY2606005500,PTY,PTY 1200/576/RND/SD/HIM/SH/N/1/Z,28696,CSTPTY2606004780,PTY,33124,1,1,1.294819,CALCULATED,0.294819
CSTPTY2606005487,PTY,PTY 1050/384/RND/SD/HIM/SH/N/1/Z,28683,CSTPTY2606006328,PTY,34393,1,1,1.294819,CALCULATED,0.294819
CSTPTY2606002785,PTY,PTY 525/192/RND/SD/IM/SH/N/1/S,28337,CSTPTY2606004780,PTY,33124,1,1,1.294819,CALCULATED,0.294819
CSTTTY2606000457,TTY,TTY 300/72-120/RND/SD/NI/DH/N/1/S,36024,CSTPTY2606003841,PTY,32185,1,1,1.294819,CALCULATED,0.294819
CSTPTY2606005517,PTY,PTY 2700/1008/RND/ATY-SD/HIM/DH/N/1/S,28713,CSTPTY2606004784,PTY,33128,1,1,1.294819,CALCULATED,0.294819
CSTPTY2606005357,PTY,PTY 1575/576/RND/SD/HIM/HSSH/N/1/S,28553,CSTPTY2606004784,PTY,33128,1,1,1.294819,CALCULATED,0.294819
CSTPTY2606005332,PTY,PTY 3100/2928/RND/ATY-SD/HIM/DH/N/1/S,28528,CSTPTY2606004780,PTY,33124,1,1,1.294819,CALCULATED,0.294819
CSTPTY2606002756,PTY,PTY 2400/576/RND/RSD/SIM/SH/N/1/Z,28308,CSTPTY2606003807,PTY,32151,1,1,1.294775,CALCULATED,0.294775
CSTPTY2606004771,PTY,PTY 300/72/RND/RSD/LIM/DH/N/4/2Z2S,33115,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTPTY2606005862,PTY,PTY 300/96/RND/RSD/SIM/DH/N/4/2Z2S,33927,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTPTY2606003764,PTY,PTY 300/72/RND/RSD/LIM/SH/N/2/SZ,32108,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTPTY2606003763,PTY,PTY 300/72/RND/RSD/LIM/SH/N/3/ZSZ,32107,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTATY2606000271,ATY,ATY 600/144/RND/CATIONIC+RSD/1/O,23468,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTPTY2606003810,PTY,PTY 300/72/RND/RSD/SIM/SH/N/2/SZ,32154,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTPTY2606003806,PTY,PTY 300/72/RND/RSD/SIM/SH/N/3/ZSZ,32150,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTPTY2606003807,PTY,PTY 300/72/RND/RSD/SIM/SH/N/4/2Z2S,32151,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTATY2606000261,ATY,ATY 2000/432/RND/RSD/NIM/DH/N/1/Z,23458,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTPTY2606003808,PTY,PTY 300/72/RND/RSD/LIM/SH/N/4/2Z2S,32152,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTPTY2606004316,PTY,PTY 300/72/RND/RSD/HIM/DH/N/2/SZ,32660,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTPTY2606005834,PTY,PTY 300/72/RND/RSD/NI/SH/N/4/2Z2S,33899,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTPTY2606004136,PTY,PTY 300/72/RND/RSD/NI/DH/N/1/Z,32480,CSTPOY2606003218,POY,3305,1,1,1.294743,CALCULATED,0.294743
CSTPTY2606002532,PTY,PTY 600/144/RND/SD/LIM/DH/N/1/S,10419,CSTPTY2606002531,PTY,10418,1,1,1.294313,CALCULATED,0.294313
CSTPTY2606002541,PTY,PTY 600/144/RND/SD/IM/DH/N/1/S,10428,CSTPTY2606002531,PTY,10418,1,1,1.294313,CALCULATED,0.294313
CSTPTY2606004094,PTY,PTY 300/192/RND/RSD/SIM/DH/N/1/Z,32438,CSTPOY2606003348,POY,3435,1,1,1.293708,CALCULATED,0.293708
CSTPTY2606002512,PTY,PTY 300/192/RND/RSD/NI/DH/N/1/Z,10399,CSTPOY2606003348,POY,3435,1,1,1.293708,CALCULATED,0.293708
CSTTTY2606000310,TTY,TTY 300/96-130/RND/SD/LIM/DH/N/1/Z,35877,CSTPTY2606003094,PTY,30840,1,1,1.293683,CALCULATED,0.293683
CSTTTY2606000572,TTY,TTY 1200/288-100/RND/SD/NI/ACDH/DP/1/S,35143,CSTPTY2606000984,PTY,8871,1,1,1.293148,CALCULATED,0.293148
CSTTTY2606000571,TTY,TTY 1200/288-100/RND/SD/NI/ACDH/N/1/S,35142,CSTPTY2606000984,PTY,8871,1,1,1.293148,CALCULATED,0.293148
CSTPTY2606005704,PTY,PTY 300/144/RND/SD/LIM/DH/N/2/Z,33761,CSTPOY2606001588,POY,1675,1,1,1.292229,CALCULATED,0.292229
